docname,topic,proportion
apple_articles.csv:5795,026,0.175146
apple_articles.csv:5795,000,0.049778
apple_articles.csv:5830,041,1.0
apple_articles.csv:5865,041,0.983572
apple_articles.csv:5865,019,0.016428
apple_articles.csv:5900,015,0.365266
apple_articles.csv:5900,013,0.342864
apple_articles.csv:5900,011,0.29187
apple_articles.csv:5935,004,0.705374
apple_articles.csv:5935,033,0.247825
apple_articles.csv:5935,012,0.046801
apple_articles.csv:5970,027,0.6742
apple_articles.csv:5970,011,0.163256
apple_articles.csv:5970,002,0.084808
apple_articles.csv:5970,013,0.077736
apple_articles.csv:6005,021,0.409235
apple_articles.csv:6005,000,0.29845
apple_articles.csv:6005,005,0.10067
apple_articles.csv:6005,024,0.084683
apple_articles.csv:6005,030,0.040248
apple_articles.csv:6005,050,0.035252
apple_articles.csv:6005,033,0.031461
apple_articles.csv:6040,006,0.751174
apple_articles.csv:6040,019,0.248826
apple_articles.csv:6075,060,0.423683
apple_articles.csv:6075,027,0.419167
apple_articles.csv:6075,042,0.15715
apple_articles.csv:6110,030,0.886348
apple_articles.csv:6110,029,0.113652
apple_articles.csv:6145,044,1.0
apple_articles.csv:6180,002,1.0
apple_articles.csv:6215,004,0.371641
apple_articles.csv:6215,006,0.306403
apple_articles.csv:6215,008,0.145996
apple_articles.csv:6215,005,0.07633
apple_articles.csv:6215,000,0.044525
apple_articles.csv:6215,028,0.031174
apple_articles.csv:6215,060,0.023932
apple_articles.csv:6250,009,0.529547
apple_articles.csv:6250,020,0.133025
apple_articles.csv:6250,008,0.112141
apple_articles.csv:6250,004,0.09051
apple_articles.csv:6250,003,0.069185
apple_articles.csv:6250,006,0.060908
apple_articles.csv:6250,002,0.004683
apple_articles.csv:6285,008,0.620922
apple_articles.csv:6285,006,0.321304
apple_articles.csv:6285,015,0.057774
apple_articles.csv:6320,002,0.310518
apple_articles.csv:6320,017,0.277382
apple_articles.csv:6320,015,0.145767
apple_articles.csv:6320,004,0.108705
apple_articles.csv:6320,020,0.063289
apple_articles.csv:6320,008,0.052661
apple_articles.csv:6320,003,0.041679
apple_articles.csv:6355,008,1.0
apple_articles.csv:6390,016,0.754814
apple_articles.csv:6390,049,0.245186
apple_articles.csv:6425,064,0.3489
apple_articles.csv:6425,035,0.239568
apple_articles.csv:6425,022,0.155089
apple_articles.csv:6425,043,0.099882
apple_articles.csv:6425,000,0.090577
apple_articles.csv:6425,052,0.065984
apple_articles.csv:6460,064,0.589985
apple_articles.csv:6460,000,0.107357
apple_articles.csv:6460,051,0.082204
apple_articles.csv:6460,001,0.0547
apple_articles.csv:6460,005,0.050238
apple_articles.csv:6460,069,0.049611
apple_articles.csv:6460,010,0.037783
apple_articles.csv:6460,052,0.028121
apple_articles.csv:6495,051,0.811595
apple_articles.csv:6495,064,0.188405
apple_articles.csv:6530,033,0.537381
apple_articles.csv:6530,004,0.321602
apple_articles.csv:6530,010,0.141017
apple_articles.csv:6565,004,0.269571
apple_articles.csv:6565,038,0.239163
apple_articles.csv:6565,002,0.237017
apple_articles.csv:6565,017,0.111609
apple_articles.csv:6565,000,0.047336
apple_articles.csv:6565,031,0.040798
apple_articles.csv:6565,015,0.037354
apple_articles.csv:6565,053,0.017151
apple_articles.csv:6600,008,0.738203
apple_articles.csv:6600,010,0.087495
apple_articles.csv:6600,005,0.081353
apple_articles.csv:6600,000,0.069184
apple_articles.csv:6600,019,0.02173
apple_articles.csv:6600,003,0.002035
apple_articles.csv:6635,011,0.5981
apple_articles.csv:6635,019,0.154431
apple_articles.csv:6635,046,0.138198
apple_articles.csv:6635,036,0.109271
apple_articles.csv:6670,044,0.301911
apple_articles.csv:6670,027,0.293021
apple_articles.csv:6670,035,0.139594
apple_articles.csv:6670,041,0.123329
apple_articles.csv:6670,061,0.116001
apple_articles.csv:6670,005,0.026143
apple_articles.csv:6705,019,0.366397
apple_articles.csv:6705,028,0.158154
apple_articles.csv:6705,050,0.090045
apple_articles.csv:6705,061,0.063696
apple_articles.csv:6705,002,0.057427
apple_articles.csv:6705,044,0.057286
apple_articles.csv:6705,004,0.055297
apple_articles.csv:6705,000,0.042063
apple_articles.csv:6705,049,0.040554
apple_articles.csv:6705,006,0.03796
apple_articles.csv:6740,015,0.711519
apple_articles.csv:6740,008,0.226694
apple_articles.csv:6740,042,0.061786
apple_articles.csv:6775,039,0.548556
apple_articles.csv:6775,011,0.170818
apple_articles.csv:6775,000,0.094655
apple_articles.csv:6775,032,0.080818
apple_articles.csv:6775,010,0.066237
apple_articles.csv:6775,005,0.038915
apple_articles.csv:6810,000,0.414679
apple_articles.csv:6810,024,0.353041
apple_articles.csv:6810,011,0.23228
apple_articles.csv:6845,050,0.825344
apple_articles.csv:6845,045,0.060589
apple_articles.csv:6845,000,0.056202
apple_articles.csv:6845,071,0.043212
apple_articles.csv:6845,011,0.014653
apple_articles.csv:6880,034,0.287724
apple_articles.csv:6880,028,0.202533
apple_articles.csv:6880,040,0.158815
apple_articles.csv:6880,007,0.156466
apple_articles.csv:6880,039,0.073395
apple_articles.csv:6880,045,0.063937
apple_articles.csv:6880,004,0.05713
apple_articles.csv:6915,008,0.487705
apple_articles.csv:6915,018,0.236482
apple_articles.csv:6915,043,0.142567
apple_articles.csv:6915,006,0.133246
apple_articles.csv:6950,019,0.856356
apple_articles.csv:6950,011,0.07548
apple_articles.csv:6950,024,0.068165
apple_articles.csv:6985,027,0.639866
apple_articles.csv:6985,000,0.360134
apple_articles.csv:7020,031,0.480933
apple_articles.csv:7020,000,0.287754
apple_articles.csv:7020,071,0.197692
apple_articles.csv:7020,003,0.033621
apple_articles.csv:7055,037,0.910658
apple_articles.csv:7055,000,0.089342
apple_articles.csv:7090,015,0.490943
apple_articles.csv:7090,008,0.435871
apple_articles.csv:7090,028,0.073185
apple_articles.csv:7125,039,0.617044
apple_articles.csv:7125,005,0.109739
apple_articles.csv:7125,000,0.104513
apple_articles.csv:7125,001,0.06516
apple_articles.csv:7125,009,0.061652
apple_articles.csv:7125,052,0.031326
apple_articles.csv:7125,002,0.010566
apple_articles.csv:7160,020,0.43597
apple_articles.csv:7160,015,0.34517
apple_articles.csv:7160,025,0.081656
apple_articles.csv:7160,032,0.070901
apple_articles.csv:7160,039,0.066303
apple_articles.csv:7195,046,0.437042
apple_articles.csv:7195,005,0.40631
apple_articles.csv:7195,000,0.156648
apple_articles.csv:7230,006,0.471462
apple_articles.csv:7230,015,0.212269
apple_articles.csv:7230,007,0.207724
apple_articles.csv:7230,004,0.04654
apple_articles.csv:7230,000,0.040332
apple_articles.csv:7230,052,0.021673
apple_articles.csv:7265,037,1.0
apple_articles.csv:7300,021,0.529119
apple_articles.csv:7300,041,0.240659
apple_articles.csv:7300,000,0.220975
apple_articles.csv:7300,017,0.009247
apple_articles.csv:7335,033,0.749268
apple_articles.csv:7335,006,0.198524
apple_articles.csv:7335,005,0.052208
apple_articles.csv:7370,008,0.554214
apple_articles.csv:7370,007,0.260821
apple_articles.csv:7370,033,0.184965
apple_articles.csv:7405,008,0.643065
apple_articles.csv:7405,043,0.250386
apple_articles.csv:7405,015,0.072077
apple_articles.csv:7405,017,0.034472
apple_articles.csv:7440,005,0.752599
apple_articles.csv:7440,066,0.117228
apple_articles.csv:7440,054,0.077244
apple_articles.csv:7440,012,0.052928
apple_articles.csv:7475,030,0.837799
apple_articles.csv:7475,021,0.08516
apple_articles.csv:7475,000,0.077041
apple_articles.csv:7510,008,0.362964
apple_articles.csv:7510,006,0.314742
apple_articles.csv:7510,000,0.104559
apple_articles.csv:7510,002,0.101219
apple_articles.csv:7510,044,0.059282
apple_articles.csv:7510,004,0.042704
apple_articles.csv:7510,013,0.014531
apple_articles.csv:7545,039,0.741947
apple_articles.csv:7545,019,0.110689
apple_articles.csv:7545,001,0.054809
apple_articles.csv:7545,013,0.038254
apple_articles.csv:7545,024,0.036248
apple_articles.csv:7545,053,0.018054
apple_articles.csv:7580,008,0.680105
apple_articles.csv:7580,006,0.157543
apple_articles.csv:7580,010,0.104517
apple_articles.csv:7580,015,0.057835
apple_articles.csv:7615,049,0.561084
apple_articles.csv:7615,007,0.283596
apple_articles.csv:7615,043,0.096272
apple_articles.csv:7615,004,0.059049
apple_articles.csv:7650,006,0.316091
apple_articles.csv:7650,007,0.248798
apple_articles.csv:7650,027,0.160739
apple_articles.csv:7650,013,0.102928
apple_articles.csv:7650,004,0.099016
apple_articles.csv:7650,008,0.068934
apple_articles.csv:7650,035,0.003495
apple_articles.csv:7685,013,0.672179
apple_articles.csv:7685,021,0.195814
apple_articles.csv:7685,024,0.132007
apple_articles.csv:7720,004,0.808202
apple_articles.csv:7720,003,0.191798
apple_articles.csv:7755,045,0.562943
apple_articles.csv:7755,059,0.187487
apple_articles.csv:7755,004,0.161595
apple_articles.csv:7755,043,0.087975
apple_articles.csv:7790,015,0.832794
apple_articles.csv:7790,024,0.167206
apple_articles.csv:7825,008,0.328703
apple_articles.csv:7825,061,0.237829
apple_articles.csv:7825,044,0.114186
apple_articles.csv:7825,037,0.105523
apple_articles.csv:7825,005,0.090049
apple_articles.csv:7825,015,0.064258
apple_articles.csv:7825,024,0.059451
apple_articles.csv:7860,033,1.0
apple_articles.csv:7895,060,0.734075
apple_articles.csv:7895,054,0.114221
apple_articles.csv:7895,019,0.102654
apple_articles.csv:7895,029,0.049049
apple_articles.csv:7930,023,0.529152
apple_articles.csv:7930,029,0.393939
apple_articles.csv:7930,017,0.076908
apple_articles.csv:7965,068,1.0
apple_articles.csv:8000,003,0.347772
apple_articles.csv:8000,033,0.293359
apple_articles.csv:8000,073,0.220504
apple_articles.csv:8000,014,0.138366
apple_articles.csv:8035,005,0.280156
apple_articles.csv:8035,021,0.237661
apple_articles.csv:8035,041,0.130466
apple_articles.csv:8035,073,0.130213
apple_articles.csv:8035,000,0.125076
apple_articles.csv:8035,030,0.08201
apple_articles.csv:8035,001,0.014416
apple_articles.csv:8070,004,0.657929
apple_articles.csv:8070,073,0.128724
apple_articles.csv:8070,002,0.114896
apple_articles.csv:8070,003,0.09845
apple_articles.csv:8105,056,1.0
apple_articles.csv:8140,017,0.625987
apple_articles.csv:8140,002,0.288672
apple_articles.csv:8140,073,0.085342
apple_articles.csv:8175,033,1.0
apple_articles.csv:8210,004,0.305298
apple_articles.csv:8210,003,0.260717
apple_articles.csv:8210,033,0.116715
apple_articles.csv:8210,042,0.102153
apple_articles.csv:8210,017,0.090001
apple_articles.csv:8210,055,0.071001
apple_articles.csv:8210,060,0.054116
apple_articles.csv:8245,042,1.0
apple_articles.csv:8280,024,1.0
apple_articles.csv:8315,052,0.624191
apple_articles.csv:8315,009,0.229104
apple_articles.csv:8315,023,0.146706
apple_articles.csv:8350,060,0.783512
apple_articles.csv:8350,042,0.216488
apple_articles.csv:8385,004,0.289753
apple_articles.csv:8385,005,0.286656
apple_articles.csv:8385,000,0.234937
apple_articles.csv:8385,021,0.100776
apple_articles.csv:8385,033,0.064438
apple_articles.csv:8385,046,0.023441
apple_articles.csv:8420,013,0.371491
apple_articles.csv:8420,008,0.315501
apple_articles.csv:8420,010,0.0931
apple_articles.csv:8420,001,0.090032
apple_articles.csv:8420,039,0.060713
apple_articles.csv:8420,011,0.04719
apple_articles.csv:8420,055,0.019098
apple_articles.csv:8420,006,0.002876
apple_articles.csv:8455,020,0.433529
apple_articles.csv:8455,025,0.136087
apple_articles.csv:8455,005,0.110549
apple_articles.csv:8455,001,0.073227
apple_articles.csv:8455,017,0.067562
apple_articles.csv:8455,019,0.039362
apple_articles.csv:8455,000,0.038679
apple_articles.csv:8455,031,0.030705
apple_articles.csv:8455,008,0.029385
apple_articles.csv:8455,083,0.014616
apple_articles.csv:8490,035,0.201977
apple_articles.csv:8490,038,0.141274
apple_articles.csv:8490,027,0.127986
apple_articles.csv:8490,000,0.126527
apple_articles.csv:8490,043,0.081176
apple_articles.csv:8490,034,0.062889
apple_articles.csv:8490,024,0.053213
apple_articles.csv:8490,019,0.044515
apple_articles.csv:8490,018,0.042368
apple_articles.csv:8490,044,0.030417
apple_articles.csv:8525,006,0.469998
apple_articles.csv:8525,004,0.139952
apple_articles.csv:8525,008,0.114338
apple_articles.csv:8525,033,0.099207
apple_articles.csv:8525,015,0.07486
apple_articles.csv:8525,005,0.058962
apple_articles.csv:8525,020,0.025895
apple_articles.csv:8525,009,0.016788
apple_articles.csv:8560,051,0.421879
apple_articles.csv:8560,037,0.124794
apple_articles.csv:8560,000,0.104951
apple_articles.csv:8560,019,0.075582
apple_articles.csv:8560,066,0.073222
apple_articles.csv:8560,056,0.055847
apple_articles.csv:8560,053,0.041527
apple_articles.csv:8560,005,0.039932
apple_articles.csv:8560,064,0.039655
apple_articles.csv:8560,001,0.022612
apple_articles.csv:8595,060,0.719016
apple_articles.csv:8595,031,0.280984
apple_articles.csv:8630,006,0.653429
apple_articles.csv:8630,023,0.271697
apple_articles.csv:8630,002,0.040296
apple_articles.csv:8630,060,0.034578
apple_articles.csv:8665,066,0.709452
apple_articles.csv:8665,007,0.160213
apple_articles.csv:8665,011,0.085402
apple_articles.csv:8665,051,0.025306
apple_articles.csv:8665,020,0.019627
apple_articles.csv:8700,034,0.877325
apple_articles.csv:8700,032,0.0864
apple_articles.csv:8700,070,0.036275
apple_articles.csv:8735,017,0.373495
apple_articles.csv:8735,002,0.334258
apple_articles.csv:8735,038,0.119508
apple_articles.csv:8735,006,0.098534
apple_articles.csv:8735,020,0.074205
apple_articles.csv:8770,002,0.369836
apple_articles.csv:8770,012,0.171544
apple_articles.csv:8770,060,0.129067
apple_articles.csv:8770,009,0.111743
apple_articles.csv:8770,062,0.081607
apple_articles.csv:8770,006,0.077629
apple_articles.csv:8770,005,0.058575
apple_articles.csv:8805,035,0.584496
apple_articles.csv:8805,007,0.13567
apple_articles.csv:8805,000,0.131472
apple_articles.csv:8805,044,0.04214
apple_articles.csv:8805,031,0.039163
apple_articles.csv:8805,008,0.035638
apple_articles.csv:8805,028,0.031421
apple_articles.csv:8840,062,0.751593
apple_articles.csv:8840,029,0.248407
apple_articles.csv:8875,003,0.404555
apple_articles.csv:8875,005,0.178278
apple_articles.csv:8875,009,0.136005
apple_articles.csv:8875,033,0.097842
apple_articles.csv:8875,021,0.096354
apple_articles.csv:8875,055,0.086967
apple_articles.csv:8910,032,0.280168
apple_articles.csv:8910,000,0.277558
apple_articles.csv:8910,034,0.263806
apple_articles.csv:8910,018,0.102374
apple_articles.csv:8910,052,0.044264
apple_articles.csv:8910,005,0.016334
apple_articles.csv:8910,016,0.015495
apple_articles.csv:8945,017,0.686617
apple_articles.csv:8945,046,0.195842
apple_articles.csv:8945,005,0.117541
apple_articles.csv:8980,018,0.229317
apple_articles.csv:8980,060,0.219863
apple_articles.csv:8980,052,0.174253
apple_articles.csv:8980,006,0.158155
apple_articles.csv:8980,057,0.072447
apple_articles.csv:8980,002,0.069144
apple_articles.csv:8980,058,0.052549
apple_articles.csv:8980,046,0.024272
apple_articles.csv:9015,043,0.254427
apple_articles.csv:9015,060,0.216991
apple_articles.csv:9015,066,0.199486
apple_articles.csv:9015,010,0.126057
apple_articles.csv:9015,008,0.122424
apple_articles.csv:9015,034,0.045109
apple_articles.csv:9015,025,0.025991
apple_articles.csv:9015,014,0.009515
apple_articles.csv:9050,024,0.323412
apple_articles.csv:9050,044,0.247361
apple_articles.csv:9050,001,0.166042
apple_articles.csv:9050,025,0.118934
apple_articles.csv:9050,031,0.06371
apple_articles.csv:9050,070,0.058218
apple_articles.csv:9050,047,0.022324
apple_articles.csv:9085,038,0.811318
apple_articles.csv:9085,052,0.06485
apple_articles.csv:9085,000,0.053832
apple_articles.csv:9085,018,0.050673
apple_articles.csv:9085,002,0.019326
apple_articles.csv:9120,004,0.680609
apple_articles.csv:9120,014,0.131708
apple_articles.csv:9120,071,0.073535
apple_articles.csv:9120,025,0.056383
apple_articles.csv:9120,062,0.033045
apple_articles.csv:9120,063,0.020986
apple_articles.csv:9120,000,0.002106
apple_articles.csv:9120,003,0.001628
apple_articles.csv:9155,034,0.261684
apple_articles.csv:9155,060,0.158032
apple_articles.csv:9155,059,0.128105
apple_articles.csv:9155,036,0.119644
apple_articles.csv:9155,051,0.076452
apple_articles.csv:9155,043,0.074389
apple_articles.csv:9155,002,0.051376
apple_articles.csv:9155,001,0.045117
apple_articles.csv:9155,000,0.031011
apple_articles.csv:9155,058,0.027224
apple_articles.csv:9190,006,0.397474
apple_articles.csv:9190,007,0.205103
apple_articles.csv:9190,008,0.115794
apple_articles.csv:9190,028,0.088158
apple_articles.csv:9190,038,0.063697
apple_articles.csv:9190,002,0.03994
apple_articles.csv:9190,009,0.034077
apple_articles.csv:9190,033,0.029563
apple_articles.csv:9190,037,0.026194
apple_articles.csv:9225,005,0.615328
apple_articles.csv:9225,021,0.158587
apple_articles.csv:9225,029,0.150109
apple_articles.csv:9225,030,0.071059
apple_articles.csv:9225,003,0.004916
apple_articles.csv:9260,006,0.457237
apple_articles.csv:9260,004,0.172955
apple_articles.csv:9260,049,0.091809
apple_articles.csv:9260,045,0.089077
apple_articles.csv:9260,011,0.086442
apple_articles.csv:9260,033,0.080722
apple_articles.csv:9260,001,0.021757
apple_articles.csv:9295,004,0.655894
apple_articles.csv:9295,047,0.221549
apple_articles.csv:9295,001,0.08301
apple_articles.csv:9295,023,0.039546
apple_articles.csv:9330,019,0.357266
apple_articles.csv:9330,001,0.195687
apple_articles.csv:9330,024,0.127232
apple_articles.csv:9330,046,0.102067
apple_articles.csv:9330,013,0.077896
apple_articles.csv:9330,061,0.052851
apple_articles.csv:9330,039,0.033356
apple_articles.csv:9330,030,0.030825
apple_articles.csv:9330,012,0.022819
apple_articles.csv:9365,060,0.97271
apple_articles.csv:9365,042,0.02729
apple_articles.csv:9400,024,0.542077
apple_articles.csv:9400,001,0.144875
apple_articles.csv:9400,047,0.138778
apple_articles.csv:9400,018,0.122415
apple_articles.csv:9400,060,0.051855
apple_articles.csv:9435,043,0.824053
apple_articles.csv:9435,028,0.093942
apple_articles.csv:9435,037,0.082005
apple_articles.csv:9470,062,0.587761
apple_articles.csv:9470,001,0.124868
apple_articles.csv:9470,000,0.074474
apple_articles.csv:9470,017,0.042977
apple_articles.csv:9470,057,0.039434
apple_articles.csv:9470,025,0.027627
